Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
Back_Group,Back_To_School_2024,Sales_Ad,2024-08-30,Lead_Generation,Single_Image,Desktop,Sales,VP,1001-5000,Marketing,454490,16425,3.61,1040,6.33,41387.65,2.52,180237.12,4.35,1040,73.77,2.95
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-30,Conversions,Video,Desktop,Operations,C-Level,1001-5000,Healthcare,257092,8012,3.12,576,7.19,19197.73,2.4,125051.02,6.51,576,69.65,3.74
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-30,Brand_Awareness,Carousel,Desktop,HR,Director,5001-10000,Education,514067,16003,3.11,1030,6.44,39434.11,2.46,223672.71,5.67,1030,68.07,3.05
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-30,Brand_Awareness,Sponsored_Content,Desktop,Sales,C-Level,10001+,Education,703757,17565,2.5,1375,7.83,44564.35,2.54,242511.08,5.44,1375,69.91,3.1
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-30,Brand_Awareness,Video,Mobile,IT,Director,501-1000,Technology,545490,16048,2.94,987,6.15,45455.39,2.83,195068.21,4.29,987,67.0,3.3
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-30,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Manager,5001-10000,Marketing,350664,10109,2.88,596,5.9,25319.63,2.5,97819.1,3.86,596,74.86,3.64
New_Group,New_Year_2024,Marketing_Ad,2024-08-30,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Director,10001+,Marketing,321673,6589,2.05,452,6.86,13589.84,2.06,85463.47,6.29,452,69.26,3.7
New_Group,New_Year_2024,IT_Ad,2024-08-30,Conversions,Sponsored_Content,Mobile,IT,C-Level,501-1000,Healthcare,584212,18096,3.1,1393,7.7,50844.01,2.81,233309.35,4.59,1393,66.03,3.44
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-08-31,Brand_Awareness,Carousel,Desktop,Marketing,Manager,5001-10000,Consulting,498795,15242,3.06,1072,7.03,39222.47,2.57,212456.69,5.42,1072,76.84,3.59
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-08-31,Lead_Generation,Sponsored_Content,Desktop,IT,VP,10001+,Education,188335,5198,2.76,283,5.44,10927.27,2.1,52326.84,4.79,283,77.01,4.12
Black_Group,Black_Friday_2024,Finance_Ad,2024-08-31,Brand_Awareness,Single_Image,Desktop,Finance,VP,5001-10000,Education,406932,12890,3.17,1159,8.99,36135.1,2.8,230742.61,6.39,1159,69.38,3.09
Black_Group,Black_Friday_2024,Operations_Ad,2024-08-31,Conversions,Video,Desktop,Operations,Director,501-1000,Education,202100,6161,3.05,331,5.37,14477.48,2.35,58714.03,4.06,331,70.56,4.01
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-08-31,Brand_Awareness,Carousel,Mobile,IT,VP,501-1000,Consulting,332648,10187,3.06,936,9.19,20397.57,2.0,203005.28,9.95,936,71.4,3.83
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-08-31,Brand_Awareness,Sponsored_Content,Mobile,HR,Manager,10001+,Technology,439215,15768,3.59,1309,8.3,39321.1,2.49,225756.4,5.74,1309,66.09,3.91
Summer_Group,Summer_Sale_2024,HR_Ad,2024-08-31,Lead_Generation,Carousel,Mobile,HR,Director,501-1000,Consulting,633380,18454,2.91,1385,7.51,45836.31,2.48,293112.5,6.39,1385,75.26,4.03
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-31,Conversions,Carousel,Desktop,Marketing,Director,5001-10000,Marketing,261163,8452,3.24,474,5.61,22929.72,2.71,89289.68,3.89,474,65.29,3.45
Back_Group,Back_To_School_2024,IT_Ad,2024-08-31,Brand_Awareness,Sponsored_Content,Desktop,IT,Director,1001-5000,Technology,454327,10571,2.33,824,7.79,22088.55,2.09,171906.88,7.78,824,66.09,4.18
Back_Group,Back_To_School_2024,IT_Ad,2024-08-31,Brand_Awareness,Video,Desktop,IT,Director,501-1000,Consulting,258355,8006,3.1,725,9.06,16640.84,2.08,136653.55,8.21,725,71.51,3.62
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-31,Brand_Awareness,Single_Image,Desktop,HR,VP,5001-10000,Consulting,384251,12843,3.34,915,7.12,26415.9,2.06,179791.58,6.81,915,65.57,3.72
Spring_Group,Spring_Launch_2024,IT_Ad,2024-08-31,Conversions,Sponsored_Content,Mobile,IT,VP,5001-10000,Technology,484247,11303,2.33,611,5.41,25004.77,2.21,123244.08,4.93,611,66.01,4.02
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-08-31,Conversions,Carousel,Mobile,Finance,C-Level,501-1000,Consulting,729899,17262,2.36,961,5.57,38237.48,2.22,184829.17,4.83,961,77.59,3.23
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-08-31,Brand_Awareness,Carousel,Desktop,Sales,VP,5001-10000,Consulting,453182,13497,2.98,1187,8.79,37783.51,2.8,215071.58,5.69,1187,75.07,3.73
New_Group,New_Year_2024,Sales_Ad,2024-08-31,Brand_Awareness,Single_Image,Desktop,Sales,VP,1001-5000,Technology,389511,12063,3.1,794,6.58,25152.7,2.09,162767.6,6.47,794,74.69,3.06
New_Group,New_Year_2024,IT_Ad,2024-08-31,Brand_Awareness,Video,Mobile,IT,C-Level,5001-10000,Marketing,552493,18894,3.42,1426,7.55,51689.15,2.74,247078.34,4.78,1426,68.51,3.82
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-09-01,Brand_Awareness,Video,Mobile,Marketing,Director,5001-10000,Marketing,319959,9569,2.99,720,7.52,22462.95,2.35,116436.89,5.18,720,74.35,4.1
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-09-01,Lead_Generation,Single_Image,Mobile,HR,C-Level,5001-10000,Consulting,428381,11271,2.63,858,7.61,31466.17,2.79,162207.67,5.15,858,65.14,3.94
Black_Group,Black_Friday_2024,IT_Ad,2024-09-01,Brand_Awareness,Sponsored_Content,Mobile,IT,VP,501-1000,Education,480455,14177,2.95,1108,7.82,28626.7,2.02,182205.49,6.36,1108,75.57,4.13
Black_Group,Black_Friday_2024,Marketing_Ad,2024-09-01,Brand_Awareness,Single_Image,Desktop,Marketing,Director,5001-10000,Healthcare,474040,16047,3.39,1009,6.29,37754.84,2.35,190795.8,5.05,1009,71.83,3.98
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-09-01,Lead_Generation,Single_Image,Desktop,Marketing,VP,5001-10000,Education,269161,9145,3.4,667,7.29,26311.15,2.88,135005.82,5.13,667,70.74,4.18
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-09-01,Lead_Generation,Sponsored_Content,Mobile,Marketing,Director,5001-10000,Consulting,183317,5806,3.17,307,5.29,14203.88,2.45,62629.28,4.41,307,69.48,3.64
Summer_Group,Summer_Sale_2024,HR_Ad,2024-09-01,Conversions,Carousel,Desktop,HR,Director,501-1000,Consulting,597371,14238,2.38,936,6.57,31929.58,2.24,191050.82,5.98,936,77.84,3.4
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-09-01,Conversions,Single_Image,Desktop,Operations,Director,5001-10000,Education,326526,8177,2.5,742,9.07,23052.99,2.82,127852.9,5.55,742,73.19,4.18
Back_Group,Back_To_School_2024,Sales_Ad,2024-09-01,Brand_Awareness,Video,Mobile,Sales,Manager,10001+,Healthcare,433751,10945,2.52,673,6.15,31166.32,2.85,116634.08,3.74,673,76.4,3.79
Back_Group,Back_To_School_2024,Sales_Ad,2024-09-01,Conversions,Sponsored_Content,Desktop,Sales,Manager,5001-10000,Healthcare,274730,8351,3.04,453,5.42,23538.88,2.82,79787.52,3.39,453,72.48,3.05
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-09-01,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Director,5001-10000,Education,719210,21260,2.96,1122,5.28,53857.68,2.53,208147.58,3.86,1122,66.67,4.04
Spring_Group,Spring_Launch_2024,HR_Ad,2024-09-01,Lead_Generation,Sponsored_Content,Desktop,HR,VP,10001+,Consulting,511301,13483,2.64,1097,8.14,34891.9,2.59,226562.13,6.49,1097,66.38,3.26
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-09-01,Conversions,Sponsored_Content,Mobile,HR,C-Level,5001-10000,Technology,448630,15248,3.4,851,5.58,34599.65,2.27,152539.34,4.41,851,64.71,4.08
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-09-01,Conversions,Video,Mobile,HR,Director,10001+,Technology,285847,7283,2.55,426,5.85,20986.2,2.88,73752.07,3.51,426,71.86,4.28
New_Group,New_Year_2024,HR_Ad,2024-09-01,Lead_Generation,Sponsored_Content,Mobile,HR,Manager,10001+,Healthcare,302933,8954,2.96,639,7.14,24677.09,2.76,119028.97,4.82,639,69.59,3.53
New_Group,New_Year_2024,HR_Ad,2024-09-01,Lead_Generation,Video,Mobile,HR,Director,1001-5000,Marketing,587773,19631,3.34,1726,8.79,49558.07,2.52,341586.24,6.89,1726,75.3,3.87
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-09-02,Conversions,Carousel,Mobile,Sales,VP,501-1000,Consulting,355456,7080,1.99,627,8.86,19893.93,2.81,131328.15,6.6,627,74.27,4.01
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-09-02,Brand_Awareness,Carousel,Mobile,HR,Director,5001-10000,Education,464156,9468,2.04,658,6.95,21245.7,2.24,116422.81,5.48,658,76.26,4.27
Black_Group,Black_Friday_2024,HR_Ad,2024-09-02,Conversions,Carousel,Desktop,HR,VP,1001-5000,Education,274673,7582,2.76,667,8.8,15943.79,2.1,139732.48,8.76,667,66.2,2.95
Black_Group,Black_Friday_2024,Operations_Ad,2024-09-02,Lead_Generation,Sponsored_Content,Mobile,Operations,Manager,10001+,Education,323103,10794,3.34,710,6.58,31038.87,2.88,141291.4,4.55,710,76.17,3.37
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-09-02,Lead_Generation,Video,Mobile,Operations,Manager,501-1000,Marketing,386774,11035,2.85,951,8.62,21945.16,1.99,204747.02,9.33,951,69.82,3.76
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-09-02,Brand_Awareness,Video,Mobile,Sales,Manager,501-1000,Education,435102,11071,2.54,806,7.28,22593.5,2.04,141383.88,6.26,806,73.16,3.65
Summer_Group,Summer_Sale_2024,IT_Ad,2024-09-02,Conversions,Sponsored_Content,Mobile,IT,VP,501-1000,Healthcare,422062,12539,2.97,711,5.67,35459.88,2.83,147477.58,4.16,711,77.46,3.92
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-09-02,Conversions,Video,Mobile,Operations,VP,501-1000,Marketing,342263,11597,3.39,1016,8.76,31728.94,2.74,192249.01,6.06,1016,75.55,3.1
Back_Group,Back_To_School_2024,HR_Ad,2024-09-02,Lead_Generation,Video,Desktop,HR,Director,10001+,Education,571823,16508,2.89,1447,8.77,46862.9,2.84,292748.79,6.25,1447,66.38,4.04
Back_Group,Back_To_School_2024,Marketing_Ad,2024-09-02,Lead_Generation,Carousel,Desktop,Marketing,Director,10001+,Marketing,493445,16440,3.33,1148,6.98,47340.46,2.88,234119.51,4.95,1148,77.72,3.19
Spring_Group,Spring_Launch_2024,HR_Ad,2024-09-02,Conversions,Sponsored_Content,Mobile,HR,C-Level,10001+,Marketing,715318,15725,2.2,1367,8.69,31085.0,1.98,295563.03,9.51,1367,64.36,4.1
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-09-02,Brand_Awareness,Single_Image,Mobile,Finance,Manager,1001-5000,Education,445736,13976,3.14,956,6.84,33688.16,2.41,174720.54,5.19,956,69.32,4.23
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-09-02,Lead_Generation,Carousel,Mobile,Operations,C-Level,5001-10000,Education,710451,17669,2.49,1391,7.87,47454.57,2.69,291722.05,6.15,1391,65.21,3.89
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-09-02,Conversions,Sponsored_Content,Mobile,HR,Manager,5001-10000,Education,284331,6726,2.37,599,8.91,17834.8,2.65,114357.34,6.41,599,70.51,4.05
New_Group,New_Year_2024,Operations_Ad,2024-09-02,Conversions,Single_Image,Desktop,Operations,Manager,1001-5000,Education,299309,9421,3.15,574,6.09,18983.35,2.02,114526.08,6.03,574,69.3,3.31
New_Group,New_Year_2024,IT_Ad,2024-09-02,Conversions,Video,Mobile,IT,Director,10001+,Marketing,303425,10279,3.39,754,7.34,24438.11,2.38,128560.34,5.26,754,70.21,2.9
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-09-03,Lead_Generation,Sponsored_Content,Mobile,Sales,VP,5001-10000,Healthcare,615600,14204,2.31,935,6.58,40644.61,2.86,195550.49,4.81,935,69.43,3.1
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-09-03,Lead_Generation,Video,Desktop,Operations,Director,501-1000,Healthcare,422551,10131,2.4,648,6.4,23063.63,2.28,117425.92,5.09,648,70.97,3.06
Black_Group,Black_Friday_2024,Finance_Ad,2024-09-03,Conversions,Single_Image,Desktop,Finance,VP,1001-5000,Healthcare,460044,13903,3.02,847,6.09,37546.27,2.7,149440.17,3.98,847,70.69,4.29
Black_Group,Black_Friday_2024,Operations_Ad,2024-09-03,Lead_Generation,Carousel,Desktop,Operations,Manager,501-1000,Consulting,471259,15677,3.33,1221,7.79,44841.0,2.86,233323.14,5.2,1221,74.76,3.34
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-09-03,Lead_Generation,Video,Desktop,HR,C-Level,1001-5000,Technology,581954,16053,2.76,1335,8.32,46067.74,2.87,231697.32,5.03,1335,67.03,3.38
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-09-03,Brand_Awareness,Carousel,Mobile,Finance,VP,501-1000,Education,226590,4498,1.99,273,6.07,12588.45,2.8,56923.74,4.52,273,70.76,3.73
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-09-03,Lead_Generation,Video,Mobile,Finance,C-Level,10001+,Healthcare,573893,20356,3.55,1367,6.72,48235.87,2.37,268682.66,5.57,1367,69.32,3.75
Summer_Group,Summer_Sale_2024,IT_Ad,2024-09-03,Lead_Generation,Single_Image,Mobile,IT,Manager,5001-10000,Healthcare,232159,7573,3.26,701,9.26,22190.02,2.93,118156.94,5.32,701,70.32,3.49
Back_Group,Back_To_School_2024,HR_Ad,2024-09-03,Brand_Awareness,Single_Image,Mobile,HR,Director,501-1000,Consulting,399984,12837,3.21,731,5.69,37345.06,2.91,129400.19,3.46,731,76.04,3.32
Back_Group,Back_To_School_2024,Sales_Ad,2024-09-03,Lead_Generation,Sponsored_Content,Mobile,Sales,Manager,501-1000,Marketing,389549,12480,3.2,913,7.32,26001.97,2.08,153156.71,5.89,913,68.24,3.22
Spring_Group,Spring_Launch_2024,IT_Ad,2024-09-03,Conversions,Video,Mobile,IT,C-Level,1001-5000,Healthcare,347543,7691,2.21,578,7.52,20063.45,2.61,115612.08,5.76,578,76.35,3.65
Spring_Group,Spring_Launch_2024,HR_Ad,2024-09-03,Lead_Generation,Video,Desktop,HR,Manager,501-1000,Consulting,600152,19874,3.31,1275,6.42,52501.43,2.64,275786.88,5.25,1275,64.76,3.42
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-09-03,Brand_Awareness,Sponsored_Content,Mobile,Operations,C-Level,5001-10000,Technology,402434,10253,2.55,576,5.62,25581.31,2.5,121156.56,4.74,576,77.12,4.3
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-09-03,Lead_Generation,Sponsored_Content,Desktop,Marketing,VP,1001-5000,Healthcare,380044,8720,2.29,542,6.22,21321.2,2.45,107386.24,5.04,542,75.91,3.06
New_Group,New_Year_2024,Finance_Ad,2024-09-03,Brand_Awareness,Carousel,Mobile,Finance,Director,5001-10000,Consulting,309096,11218,3.63,598,5.33,26939.22,2.4,116636.59,4.33,598,74.6,4.03
New_Group,New_Year_2024,Operations_Ad,2024-09-03,Brand_Awareness,Single_Image,Mobile,Operations,VP,10001+,Marketing,392154,12162,3.1,938,7.71,29513.95,2.43,202364.6,6.86,938,77.92,3.78
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-09-04,Brand_Awareness,Video,Desktop,Operations,Manager,10001+,Technology,278804,7082,2.54,639,9.02,16131.08,2.28,127425.29,7.9,639,70.41,3.84
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-09-04,Conversions,Carousel,Mobile,Sales,VP,5001-10000,Education,429758,15234,3.54,987,6.48,37656.6,2.47,160148.21,4.25,987,73.52,4.28
Black_Group,Black_Friday_2024,HR_Ad,2024-09-04,Lead_Generation,Single_Image,Mobile,HR,Director,501-1000,Marketing,442859,11155,2.52,836,7.49,26436.96,2.37,167834.58,6.35,836,66.5,4.23
Black_Group,Black_Friday_2024,Finance_Ad,2024-09-04,Lead_Generation,Sponsored_Content,Mobile,Finance,Manager,1001-5000,Technology,394226,11862,3.01,894,7.54,33844.67,2.85,179213.2,5.3,894,72.89,3.24
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-09-04,Lead_Generation,Video,Mobile,HR,Director,1001-5000,Education,387383,10667,2.75,997,9.35,21935.89,2.06,197955.58,9.02,997,72.54,4.2
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-09-04,Lead_Generation,Single_Image,Desktop,Finance,VP,5001-10000,Technology,445483,11428,2.57,976,8.54,24355.88,2.13,176038.57,7.23,976,71.23,3.61
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-09-04,Lead_Generation,Single_Image,Mobile,Operations,Director,1001-5000,Healthcare,391104,12161,3.11,836,6.87,28883.66,2.38,147895.81,5.12,836,68.74,3.9
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-09-04,Conversions,Sponsored_Content,Desktop,Marketing,Director,501-1000,Marketing,602858,12333,2.05,1130,9.16,30314.77,2.46,189534.7,6.25,1130,65.39,3.84
Back_Group,Back_To_School_2024,Sales_Ad,2024-09-04,Conversions,Sponsored_Content,Desktop,Sales,Director,1001-5000,Technology,414848,8317,2.0,443,5.33,19109.5,2.3,78256.63,4.1,443,71.77,3.52
Back_Group,Back_To_School_2024,Sales_Ad,2024-09-04,Brand_Awareness,Carousel,Desktop,Sales,C-Level,1001-5000,Healthcare,332846,7701,2.31,579,7.52,19768.95,2.57,115392.25,5.84,579,75.16,3.93
Spring_Group,Spring_Launch_2024,HR_Ad,2024-09-04,Brand_Awareness,Carousel,Mobile,HR,Manager,1001-5000,Healthcare,508691,11418,2.24,660,5.78,33025.16,2.89,138297.57,4.19,660,75.1,3.84
Spring_Group,Spring_Launch_2024,HR_Ad,2024-09-04,Conversions,Video,Mobile,HR,Manager,5001-10000,Consulting,308423,9628,3.12,498,5.17,23870.85,2.48,96878.44,4.06,498,69.43,3.27
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-09-04,Lead_Generation,Sponsored_Content,Mobile,Marketing,Manager,501-1000,Education,550954,18648,3.38,1717,9.21,47119.49,2.53,318456.31,6.76,1717,66.29,3.33
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-09-04,Brand_Awareness,Sponsored_Content,Desktop,IT,Manager,10001+,Education,435191,13537,3.11,985,7.28,28648.75,2.12,210922.72,7.36,985,70.06,3.46
New_Group,New_Year_2024,Sales_Ad,2024-09-04,Brand_Awareness,Video,Desktop,Sales,VP,5001-10000,Consulting,262545,8470,3.23,789,9.32,19126.67,2.26,134923.16,7.05,789,63.93,3.66
New_Group,New_Year_2024,Operations_Ad,2024-09-04,Conversions,Single_Image,Mobile,Operations,C-Level,10001+,Marketing,175830,4538,2.58,277,6.1,10903.07,2.4,60179.1,5.52,277,68.8,3.09
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-09-05,Conversions,Single_Image,Desktop,Marketing,C-Level,501-1000,Marketing,151631,3760,2.48,229,6.09,10395.05,2.76,44798.48,4.31,229,77.95,3.37
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-09-05,Lead_Generation,Carousel,Desktop,Operations,Director,501-1000,Marketing,333392,9892,2.97,905,9.15,25149.54,2.54,186699.68,7.42,905,64.03,2.92
Black_Group,Black_Friday_2024,HR_Ad,2024-09-05,Conversions,Video,Mobile,HR,C-Level,1001-5000,Technology,205364,5283,2.57,450,8.52,12630.81,2.39,88995.87,7.05,450,78.1,4.02
Black_Group,Black_Friday_2024,Finance_Ad,2024-09-05,Brand_Awareness,Single_Image,Desktop,Finance,Manager,5001-10000,Technology,508635,11524,2.27,654,5.68,29831.02,2.59,130782.6,4.38,654,75.4,3.31
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-09-05,Lead_Generation,Sponsored_Content,Desktop,Marketing,VP,5001-10000,Healthcare,213747,5041,2.36,373,7.4,13886.55,2.75,71645.25,5.16,373,72.09,3.59
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-09-05,Lead_Generation,Video,Mobile,Operations,Manager,501-1000,Technology,418936,11782,2.81,1092,9.27,29973.92,2.54,204698.97,6.83,1092,66.56,3.69
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-09-05,Brand_Awareness,Carousel,Desktop,Operations,C-Level,501-1000,Technology,533834,11585,2.17,596,5.14,24545.62,2.12,121542.07,4.95,596,66.77,4.18
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-09-05,Conversions,Sponsored_Content,Mobile,Sales,Director,10001+,Marketing,536873,19138,3.56,1754,9.17,44694.82,2.34,381011.91,8.52,1754,65.75,3.06
Back_Group,Back_To_School_2024,Marketing_Ad,2024-09-05,Conversions,Sponsored_Content,Mobile,Marketing,VP,10001+,Healthcare,384266,10203,2.66,563,5.52,26496.38,2.6,115195.79,4.35,563,67.09,3.1
Back_Group,Back_To_School_2024,Marketing_Ad,2024-09-05,Lead_Generation,Sponsored_Content,Desktop,Marketing,Director,10001+,Technology,268939,5633,2.09,310,5.5,14968.92,2.66,63141.86,4.22,310,75.13,3.72
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-09-05,Conversions,Sponsored_Content,Mobile,Marketing,C-Level,1001-5000,Healthcare,418240,9857,2.36,542,5.5,27133.71,2.75,117638.19,4.34,542,74.96,3.87
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-09-05,Brand_Awareness,Carousel,Mobile,Operations,VP,10001+,Technology,270066,8418,3.12,541,6.43,17356.93,2.06,105424.26,6.07,541,72.07,2.89
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-09-05,Conversions,Video,Mobile,Sales,VP,1001-5000,Healthcare,501033,16017,3.2,1428,8.92,41746.85,2.61,308778.67,7.4,1428,76.25,3.68
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-09-05,Brand_Awareness,Sponsored_Content,Mobile,Marketing,VP,1001-5000,Technology,545951,14089,2.58,1215,8.62,40024.3,2.84,250172.43,6.25,1215,74.95,4.1
New_Group,New_Year_2024,IT_Ad,2024-09-05,Brand_Awareness,Single_Image,Mobile,IT,VP,5001-10000,Education,403396,13470,3.34,1063,7.89,37160.23,2.76,199431.72,5.37,1063,71.72,3.65
New_Group,New_Year_2024,Finance_Ad,2024-09-05,Brand_Awareness,Carousel,Desktop,Finance,VP,501-1000,Healthcare,705429,16978,2.41,1264,7.44,39319.26,2.32,275099.72,7.0,1264,70.85,3.06
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-09-06,Lead_Generation,Sponsored_Content,Mobile,HR,Manager,1001-5000,Healthcare,531081,15908,3.0,1389,8.73,44377.92,2.79,244838.89,5.52,1389,64.54,4.01
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-09-06,Conversions,Sponsored_Content,Desktop,Marketing,VP,501-1000,Consulting,433337,9522,2.2,860,9.03,27859.73,2.93,174337.68,6.26,860,64.66,3.19
Black_Group,Black_Friday_2024,Marketing_Ad,2024-09-06,Brand_Awareness,Carousel,Mobile,Marketing,C-Level,5001-10000,Consulting,197629,4059,2.05,218,5.37,11246.83,2.77,37759.22,3.36,218,68.43,3.36
Black_Group,Black_Friday_2024,Operations_Ad,2024-09-06,Lead_Generation,Carousel,Desktop,Operations,VP,5001-10000,Marketing,456427,16449,3.6,1269,7.71,47728.49,2.9,213993.33,4.48,1269,73.93,4.28
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-09-06,Conversions,Single_Image,Mobile,HR,Director,10001+,Healthcare,431271,12920,3.0,1115,8.63,27711.0,2.14,219652.17,7.93,1115,70.32,3.1
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-09-06,Brand_Awareness,Single_Image,Mobile,IT,VP,5001-10000,Consulting,365240,10709,2.93,760,7.1,23725.17,2.22,153739.0,6.48,760,77.92,2.94
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-09-06,Lead_Generation,Video,Desktop,Sales,Director,5001-10000,Healthcare,597393,12992,2.17,1086,8.36,37477.54,2.88,200016.91,5.34,1086,71.18,3.85
Summer_Group,Summer_Sale_2024,IT_Ad,2024-09-06,Lead_Generation,Sponsored_Content,Mobile,IT,VP,5001-10000,Healthcare,504268,18186,3.61,961,5.28,53442.35,2.94,195072.96,3.65,961,74.5,4.02
Back_Group,Back_To_School_2024,Marketing_Ad,2024-09-06,Brand_Awareness,Carousel,Desktop,Marketing,Manager,501-1000,Consulting,676656,20007,2.96,1588,7.94,44204.51,2.21,285694.51,6.46,1588,68.76,3.76
Back_Group,Back_To_School_2024,Finance_Ad,2024-09-06,Brand_Awareness,Sponsored_Content,Mobile,Finance,C-Level,10001+,Technology,352750,11029,3.13,1025,9.29,30837.68,2.8,175376.16,5.69,1025,70.37,3.95
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-09-06,Conversions,Video,Mobile,Finance,VP,501-1000,Consulting,254694,5268,2.07,446,8.47,12122.12,2.3,84557.54,6.98,446,73.76,3.8
